pin_id,article_slug,article_title,quality_status,ok,reasons,quality_rule_key,quality_rule_label,quality_score,source_signature,quality_source_key,quality_source_type,quality_source_url,image_file,image_url,width,height
modern-front-yard-planter-box-ideas-c,modern-front-yard-planter-box-ideas,Modern Front Yard Planter Box Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1708624037680-654d9450a4be,photo 1708624037680 654d9450a4be,unsplash-expanded-search,https://images.unsplash.com/photo-1708624037680-654d9450a4be,modern-front-yard-planter-box-ideas-pin-c-ug3bu.jpg,https://frontyardaura.com/pins/modern-front-yard-planter-box-ideas-pin-c-ug3bu.jpg,1000,1500
modern-front-yard-privacy-screen-landscaping-a,modern-front-yard-privacy-screen-landscaping,Modern Front Yard Privacy Screen Landscaping,approved,yes,,fence-screen,"Fence, gate, or privacy screen visible",83,unsplash:photo-1690813442120-b4cecadacf8e,photo 1690813442120 b4cecadacf8e,unsplash-expanded-search,https://images.unsplash.com/photo-1690813442120-b4cecadacf8e,modern-front-yard-privacy-screen-landscaping-pin-a-1wwlg.jpg,https://frontyardaura.com/pins/modern-front-yard-privacy-screen-landscaping-pin-a-1wwlg.jpg,1000,1500
modern-front-yard-privacy-screen-landscaping-b,modern-front-yard-privacy-screen-landscaping,Modern Front Yard Privacy Screen Landscaping,approved,yes,,fence-screen,"Fence, gate, or privacy screen visible",83,unsplash:photo-1765389394493-7b1870cd7d07,photo 1765389394493 7b1870cd7d07,unsplash-expanded-search,https://images.unsplash.com/photo-1765389394493-7b1870cd7d07,modern-front-yard-privacy-screen-landscaping-pin-b-1x6l2.jpg,https://frontyardaura.com/pins/modern-front-yard-privacy-screen-landscaping-pin-b-1x6l2.jpg,1000,1500
modern-front-yard-privacy-screen-landscaping-c,modern-front-yard-privacy-screen-landscaping,Modern Front Yard Privacy Screen Landscaping,approved,yes,,fence-screen,"Fence, gate, or privacy screen visible",83,unsplash:photo-1634410798557-11cd1d18b1c3,photo 1634410798557 11cd1d18b1c3,unsplash-expanded-search,https://images.unsplash.com/photo-1634410798557-11cd1d18b1c3,modern-front-yard-privacy-screen-landscaping-pin-c-1xgkn.jpg,https://frontyardaura.com/pins/modern-front-yard-privacy-screen-landscaping-pin-c-1xgkn.jpg,1000,1500
modern-front-yard-succulent-and-rock-ideas-a,modern-front-yard-succulent-and-rock-ideas,Modern Front Yard Succulent and Rock Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1768333220803-efff43e532bf,photo 1768333220803 efff43e532bf,unsplash-expanded-search,https://images.unsplash.com/photo-1768333220803-efff43e532bf,modern-front-yard-succulent-and-rock-ideas-pin-a-1iqhn.jpg,https://frontyardaura.com/pins/modern-front-yard-succulent-and-rock-ideas-pin-a-1iqhn.jpg,1000,1500
modern-front-yard-water-feature-ideas-a,modern-front-yard-water-feature-ideas,Modern Front Yard Water Feature Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1709287150172-2c4be12ab811,photo 1709287150172 2c4be12ab811,unsplash-expanded-search,https://images.unsplash.com/photo-1709287150172-2c4be12ab811,modern-front-yard-water-feature-ideas-pin-a-x0pem.jpg,https://frontyardaura.com/pins/modern-front-yard-water-feature-ideas-pin-a-x0pem.jpg,1000,1500
modern-front-yard-water-feature-ideas-b,modern-front-yard-water-feature-ideas,Modern Front Yard Water Feature Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1633528364752-d6fe552d3ec9,photo 1633528364752 d6fe552d3ec9,unsplash-expanded-search,https://images.unsplash.com/photo-1633528364752-d6fe552d3ec9,modern-front-yard-water-feature-ideas-pin-b-wqpsx.jpg,https://frontyardaura.com/pins/modern-front-yard-water-feature-ideas-pin-b-wqpsx.jpg,1000,1500
modern-front-yard-water-feature-ideas-c,modern-front-yard-water-feature-ideas,Modern Front Yard Water Feature Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1624710464298-d9dfd796ecb7,photo 1624710464298 d9dfd796ecb7,unsplash-expanded-search,https://images.unsplash.com/photo-1624710464298-d9dfd796ecb7,modern-front-yard-water-feature-ideas-pin-c-wgq78.jpg,https://frontyardaura.com/pins/modern-front-yard-water-feature-ideas-pin-c-wgq78.jpg,1000,1500
narrow-front-yard-landscaping-ideas-a,narrow-front-yard-landscaping-ideas,Narrow Front Yard Landscaping Ideas That Feel Balanced,approved,no,missing_visible_house_exterior,small-front-yard,Small or compact front yard visible,82,unsplash:photo-1636353166189-d9c9f2fdcd2b,photo 1636353166189 d9c9f2fdcd2b,unsplash-search,https://images.unsplash.com/photo-1636353166189-d9c9f2fdcd2b,narrow-front-yard-landscaping-ideas-pin-a-44i1k.jpg,https://frontyardaura.com/pins/narrow-front-yard-landscaping-ideas-pin-a-44i1k.jpg,1000,1500
narrow-front-yard-landscaping-ideas-b,narrow-front-yard-landscaping-ideas,Narrow Front Yard Landscaping Ideas That Feel Balanced,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1748366532716-dfefc143d438,photo 1748366532716 dfefc143d438,unsplash-expanded-search,https://images.unsplash.com/photo-1748366532716-dfefc143d438,narrow-front-yard-landscaping-ideas-pin-b-y3b4h.jpg,https://frontyardaura.com/pins/narrow-front-yard-landscaping-ideas-pin-b-y3b4h.jpg,1000,1500
ranch-house-front-yard-landscaping-ideas-a,ranch-house-front-yard-landscaping-ideas,Ranch House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1617350527224-75d937bcf3bc,photo 1617350527224 75d937bcf3bc,unsplash-expanded-search,https://images.unsplash.com/photo-1617350527224-75d937bcf3bc,ranch-house-front-yard-landscaping-ideas-pin-a-o8nfi.jpg,https://frontyardaura.com/pins/ranch-house-front-yard-landscaping-ideas-pin-a-o8nfi.jpg,1000,1500
ranch-house-front-yard-landscaping-ideas-b,ranch-house-front-yard-landscaping-ideas,Ranch House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1618179131154-a813a2f29fdd,photo 1618179131154 a813a2f29fdd,unsplash-expanded-search,https://images.unsplash.com/photo-1618179131154-a813a2f29fdd,ranch-house-front-yard-landscaping-ideas-pin-b-e91qj.jpg,https://frontyardaura.com/pins/ranch-house-front-yard-landscaping-ideas-pin-b-e91qj.jpg,1000,1500
ranch-house-front-yard-landscaping-ideas-c,ranch-house-front-yard-landscaping-ideas,Ranch House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1612778911868-2aa506429dea,photo 1612778911868 2aa506429dea,unsplash-expanded-search,https://images.unsplash.com/photo-1612778911868-2aa506429dea,ranch-house-front-yard-landscaping-ideas-pin-c-49g1k.jpg,https://frontyardaura.com/pins/ranch-house-front-yard-landscaping-ideas-pin-c-49g1k.jpg,1000,1500
small-front-yard-corner-lot-landscaping-ideas-a,small-front-yard-corner-lot-landscaping-ideas,Small Front Yard Corner Lot Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1658040205126-d12f6a8da3bf,photo 1658040205126 d12f6a8da3bf,unsplash-expanded-search,https://images.unsplash.com/photo-1658040205126-d12f6a8da3bf,small-front-yard-corner-lot-landscaping-ideas-pin-a-151ef.jpg,https://frontyardaura.com/pins/small-front-yard-corner-lot-landscaping-ideas-pin-a-151ef.jpg,1000,1500
small-front-yard-corner-lot-landscaping-ideas-b,small-front-yard-corner-lot-landscaping-ideas,Small Front Yard Corner Lot Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1735771376205-3aca8eee0f0c,photo 1735771376205 3aca8eee0f0c,unsplash-expanded-search,https://images.unsplash.com/photo-1735771376205-3aca8eee0f0c,small-front-yard-corner-lot-landscaping-ideas-pin-b-15vd8.jpg,https://frontyardaura.com/pins/small-front-yard-corner-lot-landscaping-ideas-pin-b-15vd8.jpg,1000,1500
small-front-yard-courtyard-entry-ideas-a,small-front-yard-courtyard-entry-ideas,Small Front Yard Courtyard Entry Ideas,approved,no,missing_landscaping_element,small-front-yard,Small or compact front yard visible,98,unsplash:photo-1669181120940-21b180f2c3a6,photo 1669181120940 21b180f2c3a6,unsplash-search,https://images.unsplash.com/photo-1669181120940-21b180f2c3a6,small-front-yard-courtyard-entry-ideas-pin-a-16hva.jpg,https://frontyardaura.com/pins/small-front-yard-courtyard-entry-ideas-pin-a-16hva.jpg,1000,1500
small-front-yard-courtyard-entry-ideas-b,small-front-yard-courtyard-entry-ideas,Small Front Yard Courtyard Entry Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1705980505348-222bc8724138,photo 1705980505348 222bc8724138,unsplash-expanded-search,https://images.unsplash.com/photo-1705980505348-222bc8724138,small-front-yard-courtyard-entry-ideas-pin-b-167vo.jpg,https://frontyardaura.com/pins/small-front-yard-courtyard-entry-ideas-pin-b-167vo.jpg,1000,1500
small-front-yard-driveway-edge-landscaping-ideas-a,small-front-yard-driveway-edge-landscaping-ideas,Small Front Yard Driveway Edge Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1692126249519-aa1994da2027,photo 1692126249519 aa1994da2027,unsplash-expanded-search,https://images.unsplash.com/photo-1692126249519-aa1994da2027,small-front-yard-driveway-edge-landscaping-ideas-pin-a-gjnkt.jpg,https://frontyardaura.com/pins/small-front-yard-driveway-edge-landscaping-ideas-pin-a-gjnkt.jpg,1000,1500
small-front-yard-driveway-edge-landscaping-ideas-b,small-front-yard-driveway-edge-landscaping-ideas,Small Front Yard Driveway Edge Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1770398214005-92042b6cc98e,photo 1770398214005 92042b6cc98e,unsplash-expanded-search,https://images.unsplash.com/photo-1770398214005-92042b6cc98e,small-front-yard-driveway-edge-landscaping-ideas-pin-b-hdmdw.jpg,https://frontyardaura.com/pins/small-front-yard-driveway-edge-landscaping-ideas-pin-b-hdmdw.jpg,1000,1500
small-front-yard-evergreen-landscaping-ideas-a,small-front-yard-evergreen-landscaping-ideas,Small Front Yard Evergreen Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1701215322205-79f5f5f74a0e,photo 1701215322205 79f5f5f74a0e,unsplash-expanded-search,https://images.unsplash.com/photo-1701215322205-79f5f5f74a0e,small-front-yard-evergreen-landscaping-ideas-pin-a-1liim.jpg,https://frontyardaura.com/pins/small-front-yard-evergreen-landscaping-ideas-pin-a-1liim.jpg,1000,1500
small-front-yard-evergreen-landscaping-ideas-b,small-front-yard-evergreen-landscaping-ideas,Small Front Yard Evergreen Landscaping Ideas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1735064841247-78a21a5eb508,photo 1735064841247 78a21a5eb508,unsplash-expanded-search,https://images.unsplash.com/photo-1735064841247-78a21a5eb508,small-front-yard-evergreen-landscaping-ideas-pin-b-1mchg.jpg,https://frontyardaura.com/pins/small-front-yard-evergreen-landscaping-ideas-pin-b-1mchg.jpg,1000,1500
small-front-yard-ideas-for-city-houses-a,small-front-yard-ideas-for-city-houses,Small Front Yard Ideas for City Houses,approved,no,missing_landscaping_element,small-front-yard,Small or compact front yard visible,98,unsplash:photo-1724268421749-6b509aafe15d,photo 1724268421749 6b509aafe15d,unsplash-search,https://images.unsplash.com/photo-1724268421749-6b509aafe15d,small-front-yard-ideas-for-city-houses-pin-a-1sezf.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-for-city-houses-pin-a-1sezf.jpg,1000,1500
small-front-yard-ideas-for-city-houses-b,small-front-yard-ideas-for-city-houses,Small Front Yard Ideas for City Houses,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1699168937003-3fe540bd38ef,photo 1699168937003 3fe540bd38ef,unsplash-expanded-search,https://images.unsplash.com/photo-1699168937003-3fe540bd38ef,small-front-yard-ideas-for-city-houses-pin-b-yg6c8.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-for-city-houses-pin-b-yg6c8.jpg,1000,1500
small-front-yard-ideas-for-townhomes-a,small-front-yard-ideas-for-townhomes,Small Front Yard Ideas for Townhomes,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1701541118501-0e71a69fa37b,photo 1701541118501 0e71a69fa37b,unsplash-expanded-search,https://images.unsplash.com/photo-1701541118501-0e71a69fa37b,small-front-yard-ideas-for-townhomes-pin-a-2byxy.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-for-townhomes-pin-a-2byxy.jpg,1000,1500
small-front-yard-ideas-for-townhomes-b,small-front-yard-ideas-for-townhomes,Small Front Yard Ideas for Townhomes,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1633511090164-b43840ea1607,photo 1633511090164 b43840ea1607,unsplash-expanded-search,https://images.unsplash.com/photo-1633511090164-b43840ea1607,small-front-yard-ideas-for-townhomes-pin-b-21zc9.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-for-townhomes-pin-b-21zc9.jpg,1000,1500
small-front-yard-ideas-that-feel-larger-a,small-front-yard-ideas-that-feel-larger,Small Front Yard Ideas That Make a Home Feel Larger,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1670217701159-b3d9cb3987e1,photo 1670217701159 b3d9cb3987e1,unsplash-expanded-search,https://images.unsplash.com/photo-1670217701159-b3d9cb3987e1,small-front-yard-ideas-that-feel-larger-pin-a-1tsl2.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-that-feel-larger-pin-a-1tsl2.jpg,1000,1500
small-front-yard-ideas-that-feel-larger-b,small-front-yard-ideas-that-feel-larger,Small Front Yard Ideas That Make a Home Feel Larger,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1774008931964-01b636372b15,photo 1774008931964 01b636372b15,unsplash-expanded-search,https://images.unsplash.com/photo-1774008931964-01b636372b15,small-front-yard-ideas-that-feel-larger-pin-b-1tilg.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-that-feel-larger-pin-b-1tilg.jpg,1000,1500
small-front-yard-ideas-with-a-narrow-lawn-strip-a,small-front-yard-ideas-with-a-narrow-lawn-strip,Small Front Yard Ideas With a Narrow Lawn Strip,approved,no,missing_visible_house_exterior,small-front-yard,Small or compact front yard visible,82,unsplash:photo-1753805280489-4cb747d28cc8,photo 1753805280489 4cb747d28cc8,unsplash-search,https://images.unsplash.com/photo-1753805280489-4cb747d28cc8,small-front-yard-ideas-with-a-narrow-lawn-strip-pin-a-zkd02.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-narrow-lawn-strip-pin-a-zkd02.jpg,1000,1500
small-front-yard-ideas-with-a-narrow-lawn-strip-b,small-front-yard-ideas-with-a-narrow-lawn-strip,Small Front Yard Ideas With a Narrow Lawn Strip,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1755801196808-5fd923432f43,photo 1755801196808 5fd923432f43,unsplash-expanded-search,https://images.unsplash.com/photo-1755801196808-5fd923432f43,small-front-yard-ideas-with-a-narrow-lawn-strip-pin-b-zaded.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-narrow-lawn-strip-pin-b-zaded.jpg,1000,1500
small-front-yard-ideas-with-a-short-walkway-a,small-front-yard-ideas-with-a-short-walkway,Small Front Yard Ideas With a Short Walkway,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1767112316667-ad5d7178e768,photo 1767112316667 ad5d7178e768,unsplash-expanded-search,https://images.unsplash.com/photo-1767112316667-ad5d7178e768,small-front-yard-ideas-with-a-short-walkway-pin-a-1ifss.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-short-walkway-pin-a-1ifss.jpg,1000,1500
small-front-yard-ideas-with-a-short-walkway-b,small-front-yard-ideas-with-a-short-walkway,Small Front Yard Ideas With a Short Walkway,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1708623878937-bfd9ad323df2,photo 1708623878937 bfd9ad323df2,unsplash-expanded-search,https://images.unsplash.com/photo-1708623878937-bfd9ad323df2,small-front-yard-ideas-with-a-short-walkway-pin-b-1i5t6.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-short-walkway-pin-b-1i5t6.jpg,1000,1500
small-front-yard-ideas-with-a-single-tree-a,small-front-yard-ideas-with-a-single-tree,Small Front Yard Ideas With One Tree,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1750440781476-1e39f19cc968,photo 1750440781476 1e39f19cc968,unsplash-expanded-search,https://images.unsplash.com/photo-1750440781476-1e39f19cc968,small-front-yard-ideas-with-a-single-tree-pin-a-1jmad.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-single-tree-pin-a-1jmad.jpg,1000,1500
small-front-yard-ideas-with-a-single-tree-b,small-front-yard-ideas-with-a-single-tree,Small Front Yard Ideas With One Tree,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1773625693377-205aaa185394,photo 1773625693377 205aaa185394,unsplash-expanded-search,https://images.unsplash.com/photo-1773625693377-205aaa185394,small-front-yard-ideas-with-a-single-tree-pin-b-19moo.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-a-single-tree-pin-b-19moo.jpg,1000,1500
small-front-yard-ideas-with-hydrangeas-a,small-front-yard-ideas-with-hydrangeas,Small Front Yard Ideas With Hydrangeas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1710959354213-36ec78823024,photo 1710959354213 36ec78823024,unsplash-expanded-search,https://images.unsplash.com/photo-1710959354213-36ec78823024,small-front-yard-ideas-with-hydrangeas-pin-a-dwo8l.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-hydrangeas-pin-a-dwo8l.jpg,1000,1500
small-front-yard-ideas-with-hydrangeas-b,small-front-yard-ideas-with-hydrangeas,Small Front Yard Ideas With Hydrangeas,approved,yes,,small-front-yard,Small or compact front yard visible,83,unsplash:photo-1690977696407-2bfbf2f71b49,photo 1690977696407 2bfbf2f71b49,unsplash-expanded-search,https://images.unsplash.com/photo-1690977696407-2bfbf2f71b49,small-front-yard-ideas-with-hydrangeas-pin-b-d2pfi.jpg,https://frontyardaura.com/pins/small-front-yard-ideas-with-hydrangeas-pin-b-d2pfi.jpg,1000,1500
